name,min,max,mean,variance,stdev
"backward_metric,backward",9.691935539245605,56.11897659301758,11.772681003436446,3.339347028496345,1.8273880344623976
"batch_level_metric,batch_all",11.425408363342285,57.95939254760742,13.511409047059715,3.3843121202942847,1.8396499994005069
"foward_metric,forward_pass",0.9782400131225586,2.6348159313201904,1.03926025115652,0.004064867831104689,0.06375631600951147
"hook_future_metric,nccl_dense_allreduce",0.08406399935483932,0.9075520038604736,0.10078113543568179,0.00042861121717933075,0.020702927744146015
"hook_future_metric,rpc_sparse",4.057951927185059,50.274112701416016,5.7606764058582485,2.8705236126054237,1.694261966935876
