name,min,max,mean,variance,stdev
"backward_metric,backward",4.826399803161621,47.51059341430664,5.056102343834937,1.8147057822753685,1.3471101596660047
"batch_level_metric,batch_all",6.414207935333252,49.24233627319336,6.668059252202511,1.8379907876611787,1.3557251888421853
"foward_metric,forward_pass",0.9365119934082031,2.509471893310547,0.968305156682618,0.0028273134565612447,0.05317248777856124
"hook_future_metric,nccl_dense_allreduce",0.07999999821186066,0.5715839862823486,0.09531755205777397,0.00026778263436281986,0.01636406533728156
"hook_future_metric,rpc_sparse",1.6105279922485352,44.12646484375,1.8073608129052445,1.7899406117339427,1.337886621404797
