name,min,max,mean,variance,stdev
"backward_metric,backward",5.601920127868652,9.42188835144043,6.230520157143474,0.21756238767657995,0.4664358344687723
"batch_level_metric,batch_all",7.200704097747803,11.808223724365234,7.851812586653978,0.23102398057865478,0.4806495402875725
"foward_metric,forward_pass",0.925055980682373,1.9253120422363281,0.9622925923904404,0.003021520956506683,0.05496836323292411
"hook_future_metric,rpc_dense",1.1718080043792725,4.5279998779296875,1.9074679476131375,0.2535494067890838,0.5035368971476507
"hook_future_metric,rpc_sparse",1.514464020729065,3.6425600051879883,2.32888149516657,0.10823824328259914,0.32899581043320164
