name,min,max,mean,variance,stdev
"method_metric,average computation",0.13763199746608734,0.2998400032520294,0.1533432188880397,0.0006652722570561436,0.025792872214163036
"parameter_server_batch_metric,param_index_batch",0.28649601340293884,42.474143981933594,0.361393468658207,1.7392706110494114,1.3188140926792569
"parameter_server_straggler_metric,param_index_straggler",0.08207999914884567,0.24432000517845154,0.09285015607747482,0.0005131625125356632,0.02265309057359863
