name,min,max,mean,variance,stdev
"method_metric,average computation",0.030047999694943428,0.7789760231971741,0.1381575546570275,0.0016933507542222393,0.04115034330625006
"parameter_server_batch_metric,param_index_batch",0.08188799768686295,0.951200008392334,0.2512936015937157,0.008746393215321047,0.09352215360715903
"parameter_server_straggler_metric,param_index_straggler",0.005760000087320805,0.3665280044078827,0.06520540625308513,0.0014653768042924107,0.03828024038968944
