name,min,max,mean,variance,stdev
"method_metric,average computation",0.1302720010280609,0.27958399057388306,0.1460637498239521,0.0006957216206983473,0.02637653541878363
"parameter_server_batch_metric,param_index_batch",0.6532160043716431,45.266143798828125,0.9945300299441442,2.1287856859902954,1.4590358754980275
"parameter_server_straggler_metric,param_index_straggler",0.08243200182914734,0.21907199919223785,0.09391068745026132,0.0005552139004228395,0.023562977325092844
