name,min,max,mean,variance,stdev
"method_metric,average computation",0.22940799593925476,0.4574719965457916,0.2598821250721812,0.0026244249044734087,0.05122914116470633
"parameter_server_batch_metric,param_index_batch",3.0681920051574707,8.257568359375,4.811737561132759,0.9760870763394816,0.9879711920595061
"parameter_server_straggler_metric,param_index_straggler",0.6743360161781311,4.18179178237915,2.0420736849773675,0.3774467728628344,0.6143669692153334
