name,min,max,mean,variance,stdev
"backward_metric,backward",6.5714240074157715,64.5382080078125,7.646683977916837,6.531574323546955,2.5556944894777534
"batch_level_metric,batch_all",8.221728324890137,66.27619171142578,9.351852159015834,6.582189421580482,2.565577794879836
"foward_metric,forward_pass",0.9525120258331299,3.3220479488372803,1.0063350321142934,0.010399826679888284,0.10197954049655393
"hook_future_metric,rpc_dense",1.1841280460357666,58.86092758178711,2.4640261801347756,2.5295651231741627,1.5904606638248437
"hook_future_metric,rpc_sparse",2.2655680179595947,60.60281753540039,3.645526844309643,6.504655352438588,2.5504225831102163
