name,min,max,mean,variance,stdev
"method_metric,average computation",0.17772799730300903,0.4251199960708618,0.1986949373385869,0.0013523864966790823,0.03677480790811941
"parameter_server_batch_metric,param_index_batch",0.807744026184082,2.5316479206085205,1.3838395603233948,0.09221280129170552,0.30366560768665507
"parameter_server_straggler_metric,param_index_straggler",0.15798400342464447,1.3664000034332275,0.7073741876811255,0.05222794920414779,0.22853435016239418
