name,min,max,mean,variance,stdev
"backward_metric,backward",63.2977294921875,127.09744262695312,92.60932676494122,136.3131714049,11.675323182032265
"batch_level_metric,batch_all",65.28451538085938,129.24549865722656,94.74895846098661,136.24147258555735,11.672252249911212
"foward_metric,forward_pass",1.1149120330810547,2.872767925262451,1.2727757198736072,0.017764936665940347,0.13328517046521096
"hook_future_metric,rpc_dense",5.799327850341797,112.02758026123047,54.02280420282235,1028.5750166401983,32.071404968292214
"hook_future_metric,rpc_sparse",47.509056091308594,113.88265228271484,78.21805540844798,140.3098314996821,11.845245100869889
